"Time Stamp","Name","PTID","LBMP ($/MWHr)","Marginal Cost Losses ($/MWHr)","Marginal Cost Congestion ($/MWHr)"
"05/30/2019 19:05:00","CAPITL",61757,19.70,1.25,0.00
"05/30/2019 19:05:00","CENTRL",61754,19.11,0.07,-0.59
"05/30/2019 19:05:00","DUNWOD",61760,20.34,1.90,0.00
"05/30/2019 19:05:00","GENESE",61753,15.50,-0.79,2.15
"05/30/2019 19:05:00","H Q",61844,18.04,-0.41,0.00
"05/30/2019 19:05:00","HUD VL",61758,20.16,1.72,0.00
"05/30/2019 19:05:00","LONGIL",61762,20.77,2.32,0.00
"05/30/2019 19:05:00","MHK VL",61756,18.85,0.41,0.00
"05/30/2019 19:05:00","MILLWD",61759,20.38,1.94,0.00
"05/30/2019 19:05:00","N.Y.C.",61761,20.51,2.07,0.00
"05/30/2019 19:05:00","NORTH",61755,17.89,-0.55,0.00
"05/30/2019 19:05:00","NPX",61845,19.81,1.36,0.00
"05/30/2019 19:05:00","O H",61846,15.06,-1.40,1.99
"05/30/2019 19:05:00","PJM",61847,22.61,0.42,-3.74
"05/30/2019 19:05:00","WEST",61752,34.55,-1.03,-17.14
"05/30/2019 19:10:00","CAPITL",61757,22.46,1.43,0.00
"05/30/2019 19:10:00","CENTRL",61754,22.07,0.06,-0.98
"05/30/2019 19:10:00","DUNWOD",61760,23.23,2.21,0.00
"05/30/2019 19:10:00","GENESE",61753,16.51,-0.97,3.55
"05/30/2019 19:10:00","H Q",61844,20.58,-0.44,0.00
"05/30/2019 19:10:00","HUD VL",61758,23.00,1.98,0.00
"05/30/2019 19:10:00","LONGIL",61762,23.70,2.67,0.00
"05/30/2019 19:10:00","MHK VL",61756,21.49,0.46,0.00
"05/30/2019 19:10:00","MILLWD",61759,23.25,2.23,0.00
"05/30/2019 19:10:00","N.Y.C.",61761,23.40,2.38,0.00
"05/30/2019 19:10:00","NORTH",61755,20.40,-0.63,0.00
"05/30/2019 19:10:00","NPX",61845,22.58,1.56,0.00
"05/30/2019 19:10:00","O H",61846,16.06,-1.68,3.29
"05/30/2019 19:10:00","PJM",61847,27.71,0.50,-6.18
"05/30/2019 19:10:00","WEST",61752,48.10,-1.26,-28.33
"05/30/2019 19:15:00","CAPITL",61757,19.70,1.25,0.00
"05/30/2019 19:15:00","CENTRL",61754,19.14,0.04,-0.66
"05/30/2019 19:15:00","DUNWOD",61760,20.34,1.90,0.00
"05/30/2019 19:15:00","GENESE",61753,15.20,-0.83,2.41
"05/30/2019 19:15:00","H Q",61844,18.06,-0.39,0.00
"05/30/2019 19:15:00","HUD VL",61758,20.16,1.72,0.00
"05/30/2019 19:15:00","LONGIL",61762,20.77,2.32,0.00
"05/30/2019 19:15:00","MHK VL",61756,18.85,0.41,0.00
"05/30/2019 19:15:00","MILLWD",61759,20.38,1.94,0.00
"05/30/2019 19:15:00","N.Y.C.",61761,20.51,2.07,0.00
"05/30/2019 19:15:00","NORTH",61755,17.91,-0.54,0.00
"05/30/2019 19:15:00","NPX",61845,19.81,1.36,0.00
"05/30/2019 19:15:00","O H",61846,14.74,-1.48,2.23
"05/30/2019 19:15:00","PJM",61847,23.04,0.41,-4.19
"05/30/2019 19:15:00","WEST",61752,36.48,-1.11,-19.14
"05/30/2019 19:20:00","CAPITL",61757,16.82,1.11,0.00
"05/30/2019 19:20:00","CENTRL",61754,15.64,-0.06,0.00
"05/30/2019 19:20:00","DUNWOD",61760,17.33,1.63,0.00
"05/30/2019 19:20:00","GENESE",61753,14.85,-0.85,0.00
"05/30/2019 19:20:00","H Q",61844,15.39,-0.31,0.00
"05/30/2019 19:20:00","HUD VL",61758,17.16,1.46,0.00
"05/30/2019 19:20:00","LONGIL",61762,17.68,1.98,0.00
"05/30/2019 19:20:00","MHK VL",61756,16.03,0.33,0.00
"05/30/2019 19:20:00","MILLWD",61759,17.35,1.65,0.00
"05/30/2019 19:20:00","N.Y.C.",61761,17.48,1.77,0.00
"05/30/2019 19:20:00","NORTH",61755,15.26,-0.44,0.00
"05/30/2019 19:20:00","NPX",61845,16.89,1.19,0.00
"05/30/2019 19:20:00","O H",61846,14.18,-1.52,0.00
"05/30/2019 19:20:00","PJM",61847,15.89,0.19,0.00
"05/30/2019 19:20:00","WEST",61752,14.46,-1.24,0.00
"05/30/2019 19:25:00","CAPITL",61757,17.19,1.17,0.00
"05/30/2019 19:25:00","CENTRL",61754,15.94,-0.08,0.00
"05/30/2019 19:25:00","DUNWOD",61760,17.65,1.63,0.00
"05/30/2019 19:25:00","GENESE",61753,15.11,-0.91,0.00
"05/30/2019 19:25:00","H Q",61844,15.71,-0.30,0.00
"05/30/2019 19:25:00","HUD VL",61758,17.49,1.47,0.00
"05/30/2019 19:25:00","LONGIL",61762,18.00,1.99,0.00
"05/30/2019 19:25:00","MHK VL",61756,16.34,0.32,0.00
"05/30/2019 19:25:00","MILLWD",61759,17.68,1.67,0.00
"05/30/2019 19:25:00","N.Y.C.",61761,17.81,1.79,0.00
"05/30/2019 19:25:00","NORTH",61755,15.60,-0.42,0.00
"05/30/2019 19:25:00","NPX",61845,17.24,1.22,0.00
"05/30/2019 19:25:00","O H",61846,14.40,-1.62,0.00
"05/30/2019 19:25:00","PJM",61847,16.16,0.14,0.00
"05/30/2019 19:25:00","WEST",61752,14.67,-1.35,0.00
"05/30/2019 19:30:00","CAPITL",61757,17.16,1.15,0.00
"05/30/2019 19:30:00","CENTRL",61754,15.93,-0.08,0.00
"05/30/2019 19:30:00","DUNWOD",61760,17.64,1.63,0.00
"05/30/2019 19:30:00","GENESE",61753,15.09,-0.91,0.00
"05/30/2019 19:30:00","H Q",61844,15.70,-0.30,0.00
"05/30/2019 19:30:00","HUD VL",61758,17.46,1.46,0.00
"05/30/2019 19:30:00","LONGIL",61762,17.99,1.98,0.00
"05/30/2019 19:30:00","MHK VL",61756,16.33,0.32,0.00
"05/30/2019 19:30:00","MILLWD",61759,17.65,1.65,0.00
"05/30/2019 19:30:00","N.Y.C.",61761,17.78,1.78,0.00
"05/30/2019 19:30:00","NORTH",61755,15.61,-0.40,0.00
"05/30/2019 19:30:00","NPX",61845,17.22,1.22,0.00
"05/30/2019 19:30:00","O H",61846,14.40,-1.60,0.00
"05/30/2019 19:30:00","PJM",61847,16.15,0.14,0.00
"05/30/2019 19:30:00","WEST",61752,14.68,-1.33,0.00
"05/30/2019 19:35:00","CAPITL",61757,17.16,1.15,0.00
"05/30/2019 19:35:00","CENTRL",61754,15.94,-0.06,0.00
"05/30/2019 19:35:00","DUNWOD",61760,17.62,1.62,0.00
"05/30/2019 19:35:00","GENESE",61753,15.12,-0.88,0.00
"05/30/2019 19:35:00","H Q",61844,15.70,-0.30,0.00
"05/30/2019 19:35:00","HUD VL",61758,17.46,1.46,0.00
"05/30/2019 19:35:00","LONGIL",61762,17.97,1.97,0.00
"05/30/2019 19:35:00","MHK VL",61756,16.33,0.32,0.00
"05/30/2019 19:35:00","MILLWD",61759,17.65,1.65,0.00
"05/30/2019 19:35:00","N.Y.C.",61761,17.78,1.78,0.00
"05/30/2019 19:35:00","NORTH",61755,15.62,-0.38,0.00
"05/30/2019 19:35:00","NPX",61845,17.21,1.20,0.00
"05/30/2019 19:35:00","O H",61846,14.48,-1.52,0.00
"05/30/2019 19:35:00","PJM",61847,16.20,0.19,0.00
"05/30/2019 19:35:00","WEST",61752,14.76,-1.25,0.00
"05/30/2019 19:40:00","CAPITL",61757,17.02,1.14,0.00
"05/30/2019 19:40:00","CENTRL",61754,15.83,-0.05,0.00
"05/30/2019 19:40:00","DUNWOD",61760,17.46,1.59,0.00
"05/30/2019 19:40:00","GENESE",61753,15.02,-0.86,0.00
"05/30/2019 19:40:00","H Q",61844,15.57,-0.30,0.00
"05/30/2019 19:40:00","HUD VL",61758,17.30,1.43,0.00
"05/30/2019 19:40:00","LONGIL",61762,17.81,1.94,0.00
"05/30/2019 19:40:00","MHK VL",61756,16.19,0.32,0.00
"05/30/2019 19:40:00","MILLWD",61759,17.49,1.62,0.00
"05/30/2019 19:40:00","N.Y.C.",61761,17.60,1.73,0.00
"05/30/2019 19:40:00","NORTH",61755,15.49,-0.38,0.00
"05/30/2019 19:40:00","NPX",61845,17.06,1.19,0.00
"05/30/2019 19:40:00","O H",61846,14.41,-1.46,0.00
"05/30/2019 19:40:00","PJM",61847,16.10,0.22,0.00
"05/30/2019 19:40:00","WEST",61752,14.68,-1.19,0.00
"05/30/2019 19:45:00","CAPITL",61757,16.98,1.14,0.00
"05/30/2019 19:45:00","CENTRL",61754,15.79,-0.05,0.00
"05/30/2019 19:45:00","DUNWOD",61760,17.42,1.58,0.00
"05/30/2019 19:45:00","GENESE",61753,15.01,-0.82,0.00
"05/30/2019 19:45:00","H Q",61844,15.54,-0.30,0.00
"05/30/2019 19:45:00","HUD VL",61758,17.26,1.43,0.00
"05/30/2019 19:45:00","LONGIL",61762,17.77,1.93,0.00
"05/30/2019 19:45:00","MHK VL",61756,16.14,0.30,0.00
"05/30/2019 19:45:00","MILLWD",61759,17.45,1.62,0.00
"05/30/2019 19:45:00","N.Y.C.",61761,17.56,1.73,0.00
"05/30/2019 19:45:00","NORTH",61755,15.46,-0.38,0.00
"05/30/2019 19:45:00","NPX",61845,17.01,1.17,0.00
"05/30/2019 19:45:00","O H",61846,14.38,-1.46,0.00
"05/30/2019 19:45:00","PJM",61847,16.04,0.21,0.00
"05/30/2019 19:45:00","WEST",61752,14.67,-1.17,0.00
"05/30/2019 19:50:00","CAPITL",61757,17.88,1.20,0.00
"05/30/2019 19:50:00","CENTRL",61754,16.63,-0.05,0.00
"05/30/2019 19:50:00","DUNWOD",61760,18.34,1.67,0.00
"05/30/2019 19:50:00","GENESE",61753,15.78,-0.90,0.00
"05/30/2019 19:50:00","H Q",61844,16.36,-0.32,0.00
"05/30/2019 19:50:00","HUD VL",61758,18.18,1.50,0.00
"05/30/2019 19:50:00","LONGIL",61762,18.71,2.03,0.00
"05/30/2019 19:50:00","MHK VL",61756,17.01,0.33,0.00
"05/30/2019 19:50:00","MILLWD",61759,18.38,1.70,0.00
"05/30/2019 19:50:00","N.Y.C.",61761,18.49,1.82,0.00
"05/30/2019 19:50:00","NORTH",61755,16.28,-0.40,0.00
"05/30/2019 19:50:00","NPX",61845,17.87,1.25,0.06
"05/30/2019 19:50:00","O H",61846,15.13,-1.55,0.00
"05/30/2019 19:50:00","PJM",61847,16.91,0.23,0.00
"05/30/2019 19:50:00","WEST",61752,15.43,-1.25,0.00
"05/30/2019 19:55:00","CAPITL",61757,18.01,1.19,0.00
"05/30/2019 19:55:00","CENTRL",61754,16.77,-0.05,0.00
"05/30/2019 19:55:00","DUNWOD",61760,18.50,1.68,0.00
"05/30/2019 19:55:00","GENESE",61753,15.92,-0.89,0.00
"05/30/2019 19:55:00","H Q",61844,16.50,-0.32,0.00
"05/30/2019 19:55:00","HUD VL",61758,18.33,1.51,0.00
"05/30/2019 19:55:00","LONGIL",61762,18.85,2.03,0.00
"05/30/2019 19:55:00","MHK VL",61756,17.15,0.34,0.00
"05/30/2019 19:55:00","MILLWD",61759,18.51,1.70,0.00
"05/30/2019 19:55:00","N.Y.C.",61761,18.63,1.82,0.00
"05/30/2019 19:55:00","NORTH",61755,16.43,-0.39,0.00
"05/30/2019 19:55:00","NPX",61845,18.00,1.24,0.06
"05/30/2019 19:55:00","O H",61846,15.27,-1.55,0.00
"05/30/2019 19:55:00","PJM",61847,17.03,0.22,0.00
"05/30/2019 19:55:00","WEST",61752,15.57,-1.24,0.00
"05/30/2019 20:00:00","CAPITL",61757,17.10,1.18,0.00
"05/30/2019 20:00:00","CENTRL",61754,15.86,-0.06,0.00
"05/30/2019 20:00:00","DUNWOD",61760,17.51,1.59,0.00
"05/30/2019 20:00:00","GENESE",61753,15.05,-0.88,0.00
"05/30/2019 20:00:00","H Q",61844,15.62,-0.30,0.00
"05/30/2019 20:00:00","HUD VL",61758,17.35,1.43,0.00
"05/30/2019 20:00:00","LONGIL",61762,17.85,1.93,0.00
"05/30/2019 20:00:00","MHK VL",61756,16.24,0.32,0.00
"05/30/2019 20:00:00","MILLWD",61759,17.55,1.62,0.00
"05/30/2019 20:00:00","N.Y.C.",61761,17.66,1.74,0.00
"05/30/2019 20:00:00","NORTH",61755,15.54,-0.38,0.00
"05/30/2019 20:00:00","NPX",61845,17.09,1.23,0.06
"05/30/2019 20:00:00","O H",61846,14.41,-1.51,0.00
"05/30/2019 20:00:00","PJM",61847,16.10,0.18,0.00
"05/30/2019 20:00:00","WEST",61752,14.68,-1.24,0.00
"05/30/2019 20:05:00","CAPITL",61757,17.10,1.21,0.00
"05/30/2019 20:05:00","CENTRL",61754,15.84,-0.05,0.00
"05/30/2019 20:05:00","DUNWOD",61760,17.48,1.59,0.00
"05/30/2019 20:05:00","GENESE",61753,15.03,-0.86,0.00
"05/30/2019 20:05:00","H Q",61844,15.57,-0.32,0.00
"05/30/2019 20:05:00","HUD VL",61758,17.34,1.45,0.00
"05/30/2019 20:05:00","LONGIL",61762,17.80,1.91,0.00
"05/30/2019 20:05:00","MHK VL",61756,16.21,0.32,0.00
"05/30/2019 20:05:00","MILLWD",61759,17.51,1.62,0.00
"05/30/2019 20:05:00","N.Y.C.",61761,17.62,1.73,0.00
"05/30/2019 20:05:00","NORTH",61755,15.49,-0.40,0.00
"05/30/2019 20:05:00","NPX",61845,17.25,1.26,-0.10
"05/30/2019 20:05:00","O H",61846,14.40,-1.49,0.00
"05/30/2019 20:05:00","PJM",61847,16.08,0.19,0.00
"05/30/2019 20:05:00","WEST",61752,14.68,-1.21,0.00
"05/30/2019 20:10:00","CAPITL",61757,16.04,1.13,0.00
"05/30/2019 20:10:00","CENTRL",61754,14.87,-0.04,0.00
"05/30/2019 20:10:00","DUNWOD",61760,16.40,1.49,0.00
"05/30/2019 20:10:00","GENESE",61753,14.11,-0.81,0.00
"05/30/2019 20:10:00","H Q",61844,14.61,-0.30,0.00
"05/30/2019 20:10:00","HUD VL",61758,16.25,1.34,0.00
"05/30/2019 20:10:00","LONGIL",61762,16.70,1.79,0.00
"05/30/2019 20:10:00","MHK VL",61756,15.21,0.30,0.00
"05/30/2019 20:10:00","MILLWD",61759,16.43,1.52,0.00
"05/30/2019 20:10:00","N.Y.C.",61761,16.52,1.61,0.00
"05/30/2019 20:10:00","NORTH",61755,14.54,-0.37,0.00
"05/30/2019 20:10:00","NPX",61845,16.19,1.18,-0.10
"05/30/2019 20:10:00","O H",61846,13.51,-1.40,0.00
"05/30/2019 20:10:00","PJM",61847,15.09,0.18,0.00
"05/30/2019 20:10:00","WEST",61752,13.78,-1.13,0.00
"05/30/2019 20:15:00","CAPITL",61757,16.04,1.15,0.00
"05/30/2019 20:15:00","CENTRL",61754,14.82,-0.07,0.00
"05/30/2019 20:15:00","DUNWOD",61760,16.40,1.50,0.00
"05/30/2019 20:15:00","GENESE",61753,14.08,-0.82,0.00
"05/30/2019 20:15:00","H Q",61844,14.60,-0.30,0.00
"05/30/2019 20:15:00","HUD VL",61758,16.27,1.37,0.00
"05/30/2019 20:15:00","LONGIL",61762,16.71,1.82,0.00
"05/30/2019 20:15:00","MHK VL",61756,15.18,0.28,0.00
"05/30/2019 20:15:00","MILLWD",61759,16.43,1.53,0.00
"05/30/2019 20:15:00","N.Y.C.",61761,16.53,1.64,0.00
"05/30/2019 20:15:00","NORTH",61755,14.52,-0.37,0.00
"05/30/2019 20:15:00","NPX",61845,16.19,1.19,-0.10
"05/30/2019 20:15:00","O H",61846,13.47,-1.43,0.00
"05/30/2019 20:15:00","PJM",61847,15.05,0.15,0.00
"05/30/2019 20:15:00","WEST",61752,13.72,-1.18,0.00
"05/30/2019 20:20:00","CAPITL",61757,15.52,1.10,0.00
"05/30/2019 20:20:00","CENTRL",61754,14.37,-0.06,0.00
"05/30/2019 20:20:00","DUNWOD",61760,15.88,1.46,0.00
"05/30/2019 20:20:00","GENESE",61753,13.65,-0.78,0.00
"05/30/2019 20:20:00","H Q",61844,14.12,-0.30,0.00
"05/30/2019 20:20:00","HUD VL",61758,15.74,1.31,0.00
"05/30/2019 20:20:00","LONGIL",61762,16.18,1.76,0.00
"05/30/2019 20:20:00","MHK VL",61756,14.70,0.27,0.00
"05/30/2019 20:20:00","MILLWD",61759,15.91,1.49,0.00
"05/30/2019 20:20:00","N.Y.C.",61761,16.00,1.57,0.00
"05/30/2019 20:20:00","NORTH",61755,14.05,-0.38,0.00
"05/30/2019 20:20:00","NPX",61845,15.56,1.14,0.00
"05/30/2019 20:20:00","O H",61846,13.04,-1.38,0.00
"05/30/2019 20:20:00","PJM",61847,14.57,0.14,0.00
"05/30/2019 20:20:00","WEST",61752,13.30,-1.13,0.00
"05/30/2019 20:25:00","CAPITL",61757,15.52,1.10,0.00
"05/30/2019 20:25:00","CENTRL",61754,14.38,-0.04,0.00
"05/30/2019 20:25:00","DUNWOD",61760,15.88,1.46,0.00
"05/30/2019 20:25:00","GENESE",61753,13.65,-0.78,0.00
"05/30/2019 20:25:00","H Q",61844,14.12,-0.30,0.00
"05/30/2019 20:25:00","HUD VL",61758,15.74,1.31,0.00
"05/30/2019 20:25:00","LONGIL",61762,16.18,1.76,0.00
"05/30/2019 20:25:00","MHK VL",61756,14.70,0.27,0.00
"05/30/2019 20:25:00","MILLWD",61759,15.90,1.47,0.00
"05/30/2019 20:25:00","N.Y.C.",61761,16.00,1.57,0.00
"05/30/2019 20:25:00","NORTH",61755,14.05,-0.38,0.00
"05/30/2019 20:25:00","NPX",61845,15.56,1.14,0.00
"05/30/2019 20:25:00","O H",61846,13.05,-1.37,0.00
"05/30/2019 20:25:00","PJM",61847,14.60,0.17,0.00
"05/30/2019 20:25:00","WEST",61752,13.31,-1.11,0.00
"05/30/2019 20:30:00","CAPITL",61757,15.54,1.11,0.00
"05/30/2019 20:30:00","CENTRL",61754,14.38,-0.04,0.00
"05/30/2019 20:30:00","DUNWOD",61760,15.87,1.44,0.00
"05/30/2019 20:30:00","GENESE",61753,13.65,-0.78,0.00
"05/30/2019 20:30:00","H Q",61844,14.12,-0.30,0.00
"05/30/2019 20:30:00","HUD VL",61758,15.74,1.31,0.00
"05/30/2019 20:30:00","LONGIL",61762,16.18,1.76,0.00
"05/30/2019 20:30:00","MHK VL",61756,14.70,0.27,0.00
"05/30/2019 20:30:00","MILLWD",61759,15.90,1.47,0.00
"05/30/2019 20:30:00","N.Y.C.",61761,16.00,1.57,0.00
"05/30/2019 20:30:00","NORTH",61755,14.02,-0.40,0.00
"05/30/2019 20:30:00","NPX",61845,15.56,1.14,0.00
"05/30/2019 20:30:00","O H",61846,13.05,-1.37,0.00
"05/30/2019 20:30:00","PJM",61847,14.58,0.16,0.00
"05/30/2019 20:30:00","WEST",61752,13.31,-1.11,0.00
"05/30/2019 20:35:00","CAPITL",61757,15.40,1.09,0.00
"05/30/2019 20:35:00","CENTRL",61754,14.27,-0.04,0.00
"05/30/2019 20:35:00","DUNWOD",61760,15.73,1.42,0.00
"05/30/2019 20:35:00","GENESE",61753,13.56,-0.76,0.00
"05/30/2019 20:35:00","H Q",61844,14.02,-0.30,0.00
"05/30/2019 20:35:00","HUD VL",61758,15.61,1.29,0.00
"05/30/2019 20:35:00","LONGIL",61762,16.05,1.73,0.00
"05/30/2019 20:35:00","MHK VL",61756,14.59,0.27,0.00
"05/30/2019 20:35:00","MILLWD",61759,15.76,1.45,0.00
"05/30/2019 20:35:00","N.Y.C.",61761,15.86,1.55,0.00
"05/30/2019 20:35:00","NORTH",61755,13.92,-0.40,0.00
"05/30/2019 20:35:00","NPX",61845,15.43,1.12,0.00
"05/30/2019 20:35:00","O H",61846,12.97,-1.35,0.00
"05/30/2019 20:35:00","PJM",61847,14.47,0.16,0.00
"05/30/2019 20:35:00","WEST",61752,13.21,-1.10,0.00
"05/30/2019 20:40:00","CAPITL",61757,15.40,1.09,0.00
"05/30/2019 20:40:00","CENTRL",61754,14.27,-0.04,0.00
"05/30/2019 20:40:00","DUNWOD",61760,15.75,1.43,0.00
"05/30/2019 20:40:00","GENESE",61753,13.56,-0.76,0.00
"05/30/2019 20:40:00","H Q",61844,14.02,-0.30,0.00
"05/30/2019 20:40:00","HUD VL",61758,15.61,1.29,0.00
"05/30/2019 20:40:00","LONGIL",61762,16.03,1.72,0.00
"05/30/2019 20:40:00","MHK VL",61756,14.59,0.27,0.00
"05/30/2019 20:40:00","MILLWD",61759,15.76,1.45,0.00
"05/30/2019 20:40:00","N.Y.C.",61761,15.86,1.55,0.00
"05/30/2019 20:40:00","NORTH",61755,13.92,-0.40,0.00
"05/30/2019 20:40:00","NPX",61845,15.45,1.13,0.00
"05/30/2019 20:40:00","O H",61846,12.97,-1.35,0.00
"05/30/2019 20:40:00","PJM",61847,14.49,0.17,0.00
"05/30/2019 20:40:00","WEST",61752,13.23,-1.09,0.00
"05/30/2019 20:45:00","CAPITL",61757,14.87,1.05,0.00
"05/30/2019 20:45:00","CENTRL",61754,13.78,-0.04,0.00
"05/30/2019 20:45:00","DUNWOD",61760,15.18,1.36,0.00
"05/30/2019 20:45:00","GENESE",61753,13.09,-0.73,0.00
"05/30/2019 20:45:00","H Q",61844,13.53,-0.29,0.00
"05/30/2019 20:45:00","HUD VL",61758,15.05,1.23,0.00
"05/30/2019 20:45:00","LONGIL",61762,15.45,1.63,0.00
"05/30/2019 20:45:00","MHK VL",61756,14.08,0.26,0.00
"05/30/2019 20:45:00","MILLWD",61759,15.20,1.38,0.00
"05/30/2019 20:45:00","N.Y.C.",61761,15.28,1.46,0.00
"05/30/2019 20:45:00","NORTH",61755,13.43,-0.39,0.00
"05/30/2019 20:45:00","NPX",61845,14.90,1.08,0.00
"05/30/2019 20:45:00","O H",61846,12.52,-1.30,0.00
"05/30/2019 20:45:00","PJM",61847,13.96,0.14,0.00
"05/30/2019 20:45:00","WEST",61752,12.77,-1.05,0.00
"05/30/2019 20:50:00","CAPITL",61757,15.03,1.06,0.00
"05/30/2019 20:50:00","CENTRL",61754,13.92,-0.04,0.00
"05/30/2019 20:50:00","DUNWOD",61760,15.35,1.38,0.00
"05/30/2019 20:50:00","GENESE",61753,13.22,-0.74,0.00
"05/30/2019 20:50:00","H Q",61844,13.67,-0.29,0.00
"05/30/2019 20:50:00","HUD VL",61758,15.22,1.26,0.00
"05/30/2019 20:50:00","LONGIL",61762,15.61,1.65,0.00
"05/30/2019 20:50:00","MHK VL",61756,14.23,0.26,0.00
"05/30/2019 20:50:00","MILLWD",61759,15.38,1.41,0.00
"05/30/2019 20:50:00","N.Y.C.",61761,15.46,1.50,0.00
"05/30/2019 20:50:00","NORTH",61755,13.60,-0.36,0.00
"05/30/2019 20:50:00","NPX",61845,15.06,1.09,0.00
"05/30/2019 20:50:00","O H",61846,12.65,-1.31,0.00
"05/30/2019 20:50:00","PJM",61847,14.12,0.15,0.00
"05/30/2019 20:50:00","WEST",61752,12.90,-1.06,0.00
"05/30/2019 20:55:00","CAPITL",61757,14.45,1.01,0.00
"05/30/2019 20:55:00","CENTRL",61754,13.40,-0.04,0.00
"05/30/2019 20:55:00","DUNWOD",61760,14.75,1.30,0.00
"05/30/2019 20:55:00","GENESE",61753,12.74,-0.70,0.00
"05/30/2019 20:55:00","H Q",61844,13.16,-0.28,0.00
"05/30/2019 20:55:00","HUD VL",61758,14.63,1.18,0.00
"05/30/2019 20:55:00","LONGIL",61762,15.00,1.56,0.00
"05/30/2019 20:55:00","MHK VL",61756,13.70,0.25,0.00
"05/30/2019 20:55:00","MILLWD",61759,14.77,1.33,0.00
"05/30/2019 20:55:00","N.Y.C.",61761,14.84,1.40,0.00
"05/30/2019 20:55:00","NORTH",61755,13.09,-0.35,0.00
"05/30/2019 20:55:00","NPX",61845,14.48,1.04,0.00
"05/30/2019 20:55:00","O H",61846,12.18,-1.26,0.00
"05/30/2019 20:55:00","PJM",61847,13.56,0.12,0.00
"05/30/2019 20:55:00","WEST",61752,12.42,-1.02,0.00
"05/30/2019 21:00:00","CAPITL",61757,14.46,1.01,0.00
"05/30/2019 21:00:00","CENTRL",61754,13.39,-0.05,0.00
"05/30/2019 21:00:00","DUNWOD",61760,14.74,1.29,0.00
"05/30/2019 21:00:00","GENESE",61753,12.72,-0.73,0.00
"05/30/2019 21:00:00","H Q",61844,13.18,-0.27,0.00
"05/30/2019 21:00:00","HUD VL",61758,14.62,1.17,0.00
"05/30/2019 21:00:00","LONGIL",61762,15.05,1.60,0.00
"05/30/2019 21:00:00","MHK VL",61756,13.69,0.24,0.00
"05/30/2019 21:00:00","MILLWD",61759,14.77,1.32,0.00
"05/30/2019 21:00:00","N.Y.C.",61761,14.83,1.39,0.00
"05/30/2019 21:00:00","NORTH",61755,13.11,-0.34,0.00
"05/30/2019 21:00:00","NPX",61845,14.48,1.04,0.00
"05/30/2019 21:00:00","O H",61846,12.14,-1.30,0.00
"05/30/2019 21:00:00","PJM",61847,13.54,0.09,0.00
"05/30/2019 21:00:00","WEST",61752,12.38,-1.06,0.00
"05/30/2019 21:05:00","CAPITL",61757,12.49,0.86,0.00
"05/30/2019 21:05:00","CENTRL",61754,11.57,-0.06,0.00
"05/30/2019 21:05:00","DUNWOD",61760,12.72,1.09,0.00
"05/30/2019 21:05:00","GENESE",61753,10.97,-0.65,0.00
"05/30/2019 21:05:00","H Q",61844,11.40,-0.22,0.00
"05/30/2019 21:05:00","HUD VL",61758,12.61,0.99,0.00
"05/30/2019 21:05:00","LONGIL",61762,13.01,1.38,0.00
"05/30/2019 21:05:00","MHK VL",61756,11.83,0.21,0.00
"05/30/2019 21:05:00","MILLWD",61759,12.74,1.12,0.00
"05/30/2019 21:05:00","N.Y.C.",61761,12.80,1.17,0.00
"05/30/2019 21:05:00","NORTH",61755,11.36,-0.27,0.00
"05/30/2019 21:05:00","NPX",61845,12.51,0.88,0.00
"05/30/2019 21:05:00","O H",61846,10.46,-1.16,0.00
"05/30/2019 21:05:00","PJM",61847,11.68,0.06,0.00
"05/30/2019 21:05:00","WEST",61752,10.67,-0.95,0.00
"05/30/2019 21:10:00","CAPITL",61757,11.68,0.81,0.00
"05/30/2019 21:10:00","CENTRL",61754,10.85,-0.03,0.00
"05/30/2019 21:10:00","DUNWOD",61760,11.89,1.01,0.00
"05/30/2019 21:10:00","GENESE",61753,10.32,-0.55,0.00
"05/30/2019 21:10:00","H Q",61844,10.67,-0.21,0.00
"05/30/2019 21:10:00","HUD VL",61758,11.80,0.92,0.00
"05/30/2019 21:10:00","LONGIL",61762,12.15,1.27,0.00
"05/30/2019 21:10:00","MHK VL",61756,11.06,0.18,0.00
"05/30/2019 21:10:00","MILLWD",61759,11.91,1.03,0.00
"05/30/2019 21:10:00","N.Y.C.",61761,11.97,1.09,0.00
"05/30/2019 21:10:00","NORTH",61755,10.61,-0.27,0.00
"05/30/2019 21:10:00","NPX",61845,11.71,0.83,0.00
"05/30/2019 21:10:00","O H",61846,9.88,-1.00,0.00
"05/30/2019 21:10:00","PJM",61847,10.98,0.10,0.00
"05/30/2019 21:10:00","WEST",61752,10.07,-0.80,0.00
"05/30/2019 21:15:00","CAPITL",61757,11.68,0.81,0.00
"05/30/2019 21:15:00","CENTRL",61754,10.85,-0.03,0.00
"05/30/2019 21:15:00","DUNWOD",61760,11.90,1.02,0.00
"05/30/2019 21:15:00","GENESE",61753,10.32,-0.55,0.00
"05/30/2019 21:15:00","H Q",61844,10.66,-0.22,0.00
"05/30/2019 21:15:00","HUD VL",61758,11.80,0.92,0.00
"05/30/2019 21:15:00","LONGIL",61762,12.14,1.26,0.00
"05/30/2019 21:15:00","MHK VL",61756,11.06,0.18,0.00
"05/30/2019 21:15:00","MILLWD",61759,11.92,1.04,0.00
"05/30/2019 21:15:00","N.Y.C.",61761,11.99,1.11,0.00
